COD_IBGE;COD_SIAFI;NOME_MUNICIPIO;Nome_Simplificado;SIGLA_UF;NOME_UF;LAT;LNG;POP2013;CAPITAL;ALT;REGIAO;COD_UE_TSE_2016
3142304;4845;Moeda;MOEDA;MG;Minas Gerais;-20.33026884;-44.04756867;4883;0;818.4708230000;SE;48453
3142403;4847;Moema;MOEMA;MG;Minas Gerais;-19.8386999;-45.42531013;7363;0;664.0000000000;SE;48470
3142502;4849;Monjolos;MONJOLOS;MG;Minas Gerais;-18.32368562;-44.11931677;2379;0;549.3342180000;SE;48496
3142601;4851;Monsenhor Paulo;MONSENHOR PAULO;MG;Minas Gerais;-21.76177214;-45.54507414;8537;0;857.2272460000;SE;48518
3142700;4853;Montalvânia;MONTALVANIA;MG;Minas Gerais;-14.42036478;-44.36362058;15974;0;500.0582120000;SE;48534
3142809;4855;Monte Alegre de Minas;MONTE ALEGRE DE MINAS;MG;Minas Gerais;-18.86916672;-48.87711691;20594;0;745.3776390000;SE;48550
3142908;4857;Monte Azul;MONTE AZUL;MG;Minas Gerais;-15.15533859;-42.87316549;22218;0;589.6008500000;SE;48577
3143005;4859;Monte Belo;MONTE BELO;MG;Minas Gerais;-21.32714585;-46.36824558;13435;0;908.3034380000;SE;48593
3143104;4861;Monte Carmelo;MONTE CARMELO;MG;Minas Gerais;-18.72903844;-47.49597243;47595;0;878.5917770000;SE;48615
3143153;0654;Monte Formoso;MONTE FORMOSO;MG;Minas Gerais;-16.86649383;-41.25457874;4855;0;650.0276430000;SE;41084
3143203;4863;Monte Santo de Minas;MONTE SANTO DE MINAS;MG;Minas Gerais;-21.19047484;-46.97711855;21878;0;881.0921570000;SE;48631
3143302;4865;Montes Claros;MONTES CLAROS;MG;Minas Gerais;-16.72270664;-43.86542243;385898;0;643.3999460000;SE;48658
3143401;4867;Monte Sião;MONTE SIAO;MG;Minas Gerais;-22.43354882;-46.57370269;22557;0;849.7080380000;SE;48674
3143450;2697;Montezuma;MONTEZUMA;MG;Minas Gerais;-15.17114416;-42.5074737;7901;0;950.0770120000;SE;40460
3143500;4869;Morada Nova de Minas;MORADA NOVA DE MINAS;MG;Minas Gerais;-18.60744472;-45.35550235;8657;0;595.9077040000;SE;48690
3143609;4871;Morro da Garça;MORRO DA GARCA;MG;Minas Gerais;-18.54721846;-44.60353103;2669;0;607.9917530000;SE;48712
3143708;4873;Morro do Pilar;MORRO DO PILAR;MG;Minas Gerais;-19.21834223;-43.37480418;3421;0;583.1198700000;SE;48739
3143807;4875;Munhoz;MUNHOZ;MG;Minas Gerais;-22.61278269;-46.36037093;6351;0;1229.9194700000;SE;48755
3143906;4877;Muriaé;MURIAE;MG;Minas Gerais;-21.13204679;-42.3610749;105861;0;202.4227730000;SE;48771
3144003;4879;Mutum;MUTUM;MG;Minas Gerais;-19.80718922;-41.43913852;27456;0;251.8546380000;SE;48798
3144102;4881;Muzambinho;MUZAMBINHO;MG;Minas Gerais;-21.37301275;-46.52680469;21007;0;1009.0989310000;SE;48810
3144201;4883;Nacip Raydan;NACIP RAYDAN;MG;Minas Gerais;-18.45792419;-42.25179159;3256;0;320.5769570000;SE;48836
3144300;4885;Nanuque;NANUQUE;MG;Minas Gerais;-17.83899335;-40.35173883;41876;0;103.0894590000;SE;48852
3144359;0656;Naque;NAQUE;MG;Minas Gerais;-19.22354347;-42.33470845;6708;0;257.3677380000;SE;40487
3144375;0658;Natalândia;NATALANDIA;MG;Minas Gerais;-16.50383648;-46.49753436;3376;0;579.6422880000;SE;41106
3144409;4887;Natércia;NATERCIA;MG;Minas Gerais;-22.11847374;-45.51823451;4802;0;907.2899730000;SE;48879
3144508;4889;Nazareno;NAZARENO;MG;Minas Gerais;-21.21769697;-44.61723466;8363;0;920.6112520000;SE;48895
3144607;4891;Nepomuceno;NEPOMUCENO;MG;Minas Gerais;-21.23457694;-45.23742912;26725;0;856.9382240000;SE;48917
3144656;0660;Ninheira;NINHEIRA;MG;Minas Gerais;-15.32380192;-41.74878896;10219;0;879.0789970000;SE;41122
3144672;0662;Nova Belém;NOVA BELEM;MG;Minas Gerais;-18.49409082;-41.10368783;3662;0;533.8330140000;SE;41149
3144706;4893;Nova Era;NOVA ERA;MG;Minas Gerais;-19.76442307;-43.03545685;18002;0;531.5420760000;SE;48933
3144805;4895;Nova Lima;NOVA LIMA;MG;Minas Gerais;-19.98389299;-43.84978336;87391;0;792.0814870000;SE;48950
3144904;4897;Nova Módica;NOVA MODICA;MG;Minas Gerais;-18.44160561;-41.50133627;3830;0;341.8352370000;SE;48976
3145000;4899;Nova Ponte;NOVA PONTE;MG;Minas Gerais;-19.16889165;-47.67057075;13988;0;945.2217200000;SE;48992
3145059;0664;Nova Porteirinha;NOVA PORTEIRINHA;MG;Minas Gerais;-15.8022102;-43.30255123;7623;0;533.9176170000;SE;41165
3145109;4901;Nova Resende;NOVA RESENDE;MG;Minas Gerais;-21.12665191;-46.4170291;16191;0;1125.1662470000;SE;49018
3145208;4903;Nova Serrana;NOVA SERRANA;MG;Minas Gerais;-19.87586738;-44.98557874;84550;0;738.4943730000;SE;49034
3145307;4905;Novo Cruzeiro;NOVO CRUZEIRO;MG;Minas Gerais;-17.47488886;-41.87539154;31715;0;785.4734600000;SE;49050
3145356;0666;Novo Oriente de Minas;NOVO ORIENTE DE MINAS;MG;Minas Gerais;-17.40916568;-41.22209661;10738;0;268.5172890000;SE;40509
3145372;0668;Novorizonte;NOVORIZONTE;MG;Minas Gerais;-16.01953857;-42.41678084;5196;0;890.8168480000;SE;41181
3145406;4907;Olaria;OLARIA;MG;Minas Gerais;-21.86477294;-43.93092688;1957;0;909.5420630000;SE;49077
3145455;0670;Olhos-d'Água;OLHOS DAGUA;MG;Minas Gerais;-17.40189993;-43.57141098;5659;0;784.3994320000;SE;41203
3145505;4909;Olímpio Noronha;OLIMPIO NORONHA;MG;Minas Gerais;-22.06695981;-45.2641357;2677;0;885.2840720000;SE;49093
3145604;4911;Oliveira;OLIVEIRA;MG;Minas Gerais;-20.69751578;-44.82641087;41181;0;985.5828360000;SE;49115
3145703;4913;Oliveira Fortes;OLIVEIRA FORTES;MG;Minas Gerais;-21.33949327;-43.46254387;2181;0;861.6217190000;SE;49131
3145802;4915;Onça de Pitangui;ONCA DE PITANGUI;MG;Minas Gerais;-19.74552448;-44.80838218;3164;0;723.1550350000;SE;49158
3145851;0672;Oratórios;ORATORIOS;MG;Minas Gerais;-20.43099595;-42.80633922;4660;0;488.8636190000;SE;41220
3145877;0674;Orizânia;ORIZANIA;MG;Minas Gerais;-20.50412137;-42.20294608;7701;0;808.9004610000;SE;41246
3145901;4917;Ouro Branco;OURO BRANCO;MG;Minas Gerais;-20.52358312;-43.6947708;37492;0;1041.8008510000;SE;49174
3146008;4919;Ouro Fino;OURO FINO;MG;Minas Gerais;-22.28352442;-46.38008083;33031;0;866.2544950000;SE;49190
3146107;4921;Ouro Preto;OURO PRETO;MG;Minas Gerais;-20.38677637;-43.50644752;73349;0;1086.5389350000;SE;49212
3146206;4923;Ouro Verde de Minas;OURO VERDE DE MINAS;MG;Minas Gerais;-18.06933909;-41.26870949;6148;0;398.1754720000;SE;49239
3146255;0676;Padre Carvalho;PADRE CARVALHO;MG;Minas Gerais;-16.36510327;-42.52074483;6154;0;767.4087220000;SE;41262
3146305;4925;Padre Paraíso;PADRE PARAISO;MG;Minas Gerais;-17.07631865;-41.48496481;19744;0;662.7773640000;SE;49255
3146404;4927;Paineiras;PAINEIRAS;MG;Minas Gerais;-18.90221721;-45.53875769;4708;0;614.9066440000;SE;49271
3146503;4929;Pains;PAINS;MG;Minas Gerais;-20.37091725;-45.66081318;8307;0;710.1380840000;SE;49298
3146552;0678;Pai Pedro;PAI PEDRO;MG;Minas Gerais;-15.53706599;-43.07055598;6137;0;509.7238450000;SE;41289
3146602;4931;Paiva;PAIVA;MG;Minas Gerais;-21.28785225;-43.41883337;1590;0;582.2105840000;SE;49310
3146701;4933;Palma;PALMA;MG;Minas Gerais;-21.37256116;-42.31582588;6738;0;167.4023050000;SE;49336
3146750;2661;Palmópolis;PALMOPOLIS;MG;Minas Gerais;-16.7344675;-40.4203976;6674;0;584.7700040000;SE;40525
3146909;4937;Papagaios;PAPAGAIOS;MG;Minas Gerais;-19.45553676;-44.74470173;15007;0;733.9575760000;SE;49379
3147006;4939;Paracatu;PARACATU;MG;Minas Gerais;-17.21974191;-46.87541889;89530;0;703.8521120000;SE;49395
3147105;4941;Pará de Minas;PARA DE MINAS;MG;Minas Gerais;-19.86473796;-44.60538019;89418;0;803.7114030000;SE;49417
3147204;4943;Paraguaçu;PARAGUACU;MG;Minas Gerais;-21.54731603;-45.73269547;21164;0;841.4792360000;SE;49433
3147303;4945;Paraisópolis;PARAISOPOLIS;MG;Minas Gerais;-22.55519277;-45.78170353;20410;0;928.7653140000;SE;49450
3147402;4947;Paraopeba;PARAOPEBA;MG;Minas Gerais;-19.28142895;-44.40311687;23762;0;748.6746010000;SE;49476
3147501;4949;Passabém;PASSABEM;MG;Minas Gerais;-19.35098248;-43.14381374;1776;0;646.8890760000;SE;49492
3147600;4951;Passa Quatro;PASSA QUATRO;MG;Minas Gerais;-22.38979813;-44.96963867;16224;0;984.8250460000;SE;49514
3147709;4953;Passa Tempo;PASSA TEMPO;MG;Minas Gerais;-20.65238775;-44.4934172;8377;0;988.1964100000;SE;49530
3147808;4955;Passa-Vinte;PASSA VINTE;MG;Minas Gerais;-22.20897688;-44.23104879;2121;0;713.8734010000;SE;49557
3147907;4957;Passos;PASSOS;MG;Minas Gerais;-20.7192119;-46.61141257;111651;0;745.2033640000;SE;49573
3147956;0680;Patis;PATIS;MG;Minas Gerais;-16.07927636;-44.08270531;5846;0;766.9886280000;SE;41300
3148004;4959;Patos de Minas;PATOS DE MINAS;MG;Minas Gerais;-18.59257082;-46.51591568;146416;0;836.0737580000;SE;49590
3148103;4961;Patrocínio;PATROCINIO;MG;Minas Gerais;-18.94081296;-46.99743824;87178;0;950.5814140000;SE;49611
3148202;4963;Patrocínio do Muriaé;PATROCINIO DO MURIAE;MG;Minas Gerais;-21.15171127;-42.2126533;5548;0;181.0000000000;SE;49638
3148301;4965;Paula Cândido;PAULA CANDIDO;MG;Minas Gerais;-20.87016153;-42.9831551;9605;0;727.0385320000;SE;49654
3148400;4967;Paulistas;PAULISTAS;MG;Minas Gerais;-18.43173771;-42.8726251;5020;0;754.5015090000;SE;49670
3148509;4969;Pavão;PAVAO;MG;Minas Gerais;-17.43268958;-41.00011321;8771;0;221.2587930000;SE;49697
3148608;4971;Peçanha;PECANHA;MG;Minas Gerais;-18.54688899;-42.56318627;17797;0;759.8180140000;SE;49719
3148707;4973;Pedra Azul;PEDRA AZUL;MG;Minas Gerais;-16.00592279;-41.28175198;24612;0;620.4558930000;SE;49735
3148756;0682;Pedra Bonita;PEDRA BONITA;MG;Minas Gerais;-20.52001849;-42.33213449;6978;0;899.9569900000;SE;41327
3148806;4975;Pedra do Anta;PEDRA DO ANTA;MG;Minas Gerais;-20.59601126;-42.71593332;3414;0;639.2687570000;SE;49751
3148905;4977;Pedra do Indaiá;PEDRA DO INDAIA;MG;Minas Gerais;-20.2535964;-45.20981009;4006;0;825.8605960000;SE;49778
3149002;4979;Pedra Dourada;PEDRA DOURADA;MG;Minas Gerais;-20.82994616;-42.15453867;2345;0;638.3500680000;SE;49794
3149101;4981;Pedralva;PEDRALVA;MG;Minas Gerais;-22.254226;-45.46597152;11683;0;902.3626910000;SE;49816
3149150;2899;Pedras de Maria da Cruz;PEDRAS DE MARIA DA CRUZ;MG;Minas Gerais;-15.59901245;-44.39244396;10970;0;463.3712710000;SE;40541
3149200;4983;Pedrinópolis;PEDRINOPOLIS;MG;Minas Gerais;-19.22772041;-47.46061739;3626;0;918.0295560000;SE;49832
3149309;4985;Pedro Leopoldo;PEDRO LEOPOLDO;MG;Minas Gerais;-19.61839589;-44.04588396;61975;0;714.0611880000;SE;49859
3149408;4987;Pedro Teixeira;PEDRO TEIXEIRA;MG;Minas Gerais;-21.70680715;-43.74545906;1838;0;819.1692840000;SE;49875
3149507;4989;Pequeri;PEQUERI;MG;Minas Gerais;-21.83690413;-43.12628617;3296;0;651.3104880000;SE;49891
3149606;4991;Pequi;PEQUI;MG;Minas Gerais;-19.62798709;-44.6534419;4284;0;769.6774380000;SE;49913
3149705;4993;Perdigão;PERDIGAO;MG;Minas Gerais;-19.95512294;-45.07936258;9943;0;817.8373150000;SE;49930
3149804;4995;Perdizes;PERDIZES;MG;Minas Gerais;-19.33865752;-47.29200845;15323;0;1084.3334290000;SE;49956
3149903;4997;Perdões;PERDOES;MG;Minas Gerais;-21.09451887;-45.09308783;21013;0;817.7335010000;SE;49972
3149952;0684;Periquito;PERIQUITO;MG;Minas Gerais;-19.1544849;-42.23472463;7150;0;206.2073280000;SE;40568
3150000;4999;Pescador;PESCADOR;MG;Minas Gerais;-18.35362873;-41.60162282;4274;0;332.2503700000;SE;49999
3150109;5001;Piau;PIAU;MG;Minas Gerais;-21.50461753;-43.32912517;2887;0;472.9917600000;SE;50016
3150158;0686;Piedade de Caratinga;PIEDADE DE CARATINGA;MG;Minas Gerais;-19.75921262;-42.07426397;7744;0;852.2584010000;SE;41343
3150208;5003;Piedade de Ponte Nova;PIEDADE DE PONTE NOVA;MG;Minas Gerais;-20.24766462;-42.7352389;4192;0;453.8031970000;SE;50032
3150307;5005;Piedade do Rio Grande;PIEDADE DO RIO GRANDE;MG;Minas Gerais;-21.46973287;-44.20250175;4766;0;1030.7348740000;SE;50059
3150406;5007;Piedade dos Gerais;PIEDADE DOS GERAIS;MG;Minas Gerais;-20.46101035;-44.22791601;4867;0;1006.0456470000;SE;50075
3150505;5009;Pimenta;PIMENTA;MG;Minas Gerais;-20.48319539;-45.79908703;8582;0;789.8589840000;SE;50091
3150539;0688;Pingo-d'Água;PINGO DAGUA;MG;Minas Gerais;-19.72860825;-42.40866578;4696;0;271.7877160000;SE;41360
3150570;0690;Pintópolis;PINTOPOLIS;MG;Minas Gerais;-16.05498973;-45.14950688;7491;0;501.6155780000;SE;41386
3150604;5011;Piracema;PIRACEMA;MG;Minas Gerais;-20.50899586;-44.47847177;6575;0;855.4953770000;SE;50113
3150703;5013;Pirajuba;PIRAJUBA;MG;Minas Gerais;-19.90850491;-48.69663806;5253;0;543.0210480000;SE;50130
3150802;5015;Piranga;PIRANGA;MG;Minas Gerais;-20.68514382;-43.28734555;17804;0;732.3546640000;SE;50156
3150901;5017;Piranguçu;PIRANGUCU;MG;Minas Gerais;-22.52649385;-45.4932717;5432;0;885.8279230000;SE;50172
3151008;5019;Piranguinho;PIRANGUINHO;MG;Minas Gerais;-22.41187307;-45.53473918;8404;0;904.0681590000;SE;50199
3151107;5021;Pirapetinga;PIRAPETINGA;MG;Minas Gerais;-21.65597201;-42.34843105;10754;0;165.8808000000;SE;50210
3151206;5023;Pirapora;PIRAPORA;MG;Minas Gerais;-17.3495821;-44.95106538;55704;0;491.9399090000;SE;50237
3151305;5025;Piraúba;PIRAUBA;MG;Minas Gerais;-21.27655013;-43.01813081;11123;0;361.5715050000;SE;50253
3151404;5027;Pitangui;PITANGUI;MG;Minas Gerais;-19.68059724;-44.89011889;26797;0;716.3727020000;SE;50270
3151503;5029;Piumhi;PIUMHI;MG;Minas Gerais;-20.47088287;-45.96056867;33580;0;812.0114850000;SE;50296
3151602;5031;Planura;PLANURA;MG;Minas Gerais;-20.1386632;-48.69991886;11194;0;480.4161650000;SE;50318
3151701;5033;Poço Fundo;POCO FUNDO;MG;Minas Gerais;-21.78469255;-45.96496956;16633;0;856.1613910000;SE;50334
3151800;5035;Poços de Caldas;POCOS DE CALDAS;MG;Minas Gerais;-21.78736358;-46.56641004;161025;0;1199.4404390000;SE;50350
3151909;5037;Pocrane;POCRANE;MG;Minas Gerais;-19.6201444;-41.62900125;9050;0;237.8050520000;SE;50377
3152006;5039;Pompéu;POMPEU;MG;Minas Gerais;-19.22095718;-45.00187086;30699;0;670.1254710000;SE;50393
3152105;5041;Ponte Nova;PONTE NOVA;MG;Minas Gerais;-20.41664342;-42.90968427;59614;0;422.5617370000;SE;50415
3152131;0692;Ponto Chique;PONTO CHIQUE;MG;Minas Gerais;-16.63303974;-45.06313451;4161;0;479.7447540000;SE;41408
3152170;0694;Ponto dos Volantes;PONTO DOS VOLANTES;MG;Minas Gerais;-16.75451963;-41.5078082;11881;0;430.9407770000;SE;40584
3152204;5043;Porteirinha;PORTEIRINHA;MG;Minas Gerais;-15.74683773;-43.02852265;38697;0;566.6290690000;SE;50431
3152303;5045;Porto Firme;PORTO FIRME;MG;Minas Gerais;-20.66826697;-43.09141091;10955;0;625.1102360000;SE;50458
3152402;5047;Poté;POTE;MG;Minas Gerais;-17.80136945;-41.78838552;16350;0;486.7221770000;SE;50474
3152501;5049;Pouso Alegre;POUSO ALEGRE;MG;Minas Gerais;-22.230303;-45.93714428;140223;0;840.1334610000;SE;50490
3152600;5051;Pouso Alto;POUSO ALTO;MG;Minas Gerais;-22.19094229;-44.97534357;6291;0;897.6157240000;SE;50512
3152709;5053;Prados;PRADOS;MG;Minas Gerais;-21.05601446;-44.07328028;8807;0;1044.9959180000;SE;50539
3152808;5055;Prata;PRATA;MG;Minas Gerais;-19.30821121;-48.92384607;27109;0;637.4032670000;SE;50555
3152907;5057;Pratápolis;PRATAPOLIS;MG;Minas Gerais;-20.74418445;-46.86091734;8975;0;713.9526700000;SE;50571
3153004;5059;Pratinha;PRATINHA;MG;Minas Gerais;-19.75694525;-46.37844864;3455;0;1146.9962600000;SE;50598
3153103;5061;Presidente Bernardes;PRESIDENTE BERNARDES;MG;Minas Gerais;-20.7656775;-43.19005558;5630;0;637.0553460000;SE;50610
3153202;5063;Presidente Juscelino;PRESIDENTE JUSCELINO;MG;Minas Gerais;-18.64078174;-44.05418228;3928;0;581.3439620000;SE;50636
3153301;5065;Presidente Kubitschek;PRESIDENTE KUBITSCHEK;MG;Minas Gerais;-18.6154898;-43.55744795;3050;0;1151.1803470000;SE;50652
3153400;5067;Presidente Olegário;PRESIDENTE OLEGARIO;MG;Minas Gerais;-18.41474197;-46.41778869;19325;0;948.1244600000;SE;50679
3153509;5069;Alto Jequitibá;ALTO JEQUITIBA;MG;Minas Gerais;-20.42292711;-41.96717511;8535;0;672.9480250000;SE;50695
3153608;5071;Prudente de Morais;PRUDENTE DE MORAIS;MG;Minas Gerais;-19.48356038;-44.15839067;10181;0;740.2000300000;SE;50717
3153707;5073;Quartel Geral;QUARTEL GERAL;MG;Minas Gerais;-19.2676901;-45.55886339;3470;0;710.1194890000;SE;50733
3153806;5075;Queluzito;QUELUZITO;MG;Minas Gerais;-20.74238448;-43.8800273;1934;0;977.4744180000;SE;50750
3153905;5077;Raposos;RAPOSOS;MG;Minas Gerais;-19.96559877;-43.8047742;16055;0;726.3519700000;SE;50776
3154002;5079;Raul Soares;RAUL SOARES;MG;Minas Gerais;-20.10195885;-42.45416754;24423;0;301.9990390000;SE;50792
3154101;5081;Recreio;RECREIO;MG;Minas Gerais;-21.53378462;-42.47139457;10635;0;191.2282250000;SE;50814
3154150;0696;Reduto;REDUTO;MG;Minas Gerais;-20.2426797;-41.98519886;6920;0;653.5181710000;SE;41424
3154200;5083;Resende Costa;RESENDE COSTA;MG;Minas Gerais;-20.91736924;-44.2394035;11378;0;1045.8342700000;SE;50830
3154309;5085;Resplendor;RESPLENDOR;MG;Minas Gerais;-19.32548393;-41.25396711;17631;0;92.3861560000;SE;50857
3154408;5087;Ressaquinha;RESSAQUINHA;MG;Minas Gerais;-21.05530092;-43.75870609;4889;0;1180.8717230000;SE;50873
3154457;2901;Riachinho;RIACHINHO;MG;Minas Gerais;-16.21682617;-46.00274682;8257;0;546.0568240000;SE;40606
3154507;5089;Riacho dos Machados;RIACHO DOS MACHADOS;MG;Minas Gerais;-15.99803416;-43.04456373;9643;0;822.8263030000;SE;50890
3154606;5091;Ribeirão das Neves;RIBEIRAO DAS NEVES;MG;Minas Gerais;-19.76602202;-44.08582365;315819;0;815.8531080000;SE;50911
3154705;5093;Ribeirão Vermelho;RIBEIRAO VERMELHO;MG;Minas Gerais;-21.19041433;-45.06478211;3990;0;782.7222070000;SE;50938
3154804;5095;Rio Acima;RIO ACIMA;MG;Minas Gerais;-20.09513016;-43.79085438;9704;0;743.2190290000;SE;50954
3154903;5097;Rio Casca;RIO CASCA;MG;Minas Gerais;-20.22651287;-42.6522302;14376;0;356.6516150000;SE;50970
3155009;5099;Rio Doce;RIO DOCE;MG;Minas Gerais;-20.2446457;-42.89568131;2575;0;384.7721470000;SE;50997
3155108;5101;Rio do Prado;RIO DO PRADO;MG;Minas Gerais;-16.60940785;-40.57189393;5333;0;384.3600250000;SE;51012
3155207;5103;Rio Espera;RIO ESPERA;MG;Minas Gerais;-20.8580801;-43.4653334;6045;0;767.8779480000;SE;51039
3155306;5105;Rio Manso;RIO MANSO;MG;Minas Gerais;-20.26168237;-44.31020504;5585;0;844.0092890000;SE;51055
3155405;5107;Rio Novo;RIO NOVO;MG;Minas Gerais;-21.48324915;-43.12866892;9013;0;424.2021290000;SE;51071
3155504;5109;Rio Paranaíba;RIO PARANAIBA;MG;Minas Gerais;-19.1912383;-46.24275309;12328;0;1076.6883900000;SE;51098
3155603;5111;Rio Pardo de Minas;RIO PARDO DE MINAS;MG;Minas Gerais;-15.61307802;-42.54123198;30418;0;795.8732150000;SE;51110
3155702;5113;Rio Piracicaba;RIO PIRACICABA;MG;Minas Gerais;-19.95494117;-43.17982375;14578;0;624.9445680000;SE;51136
3155801;5115;Rio Pomba;RIO POMBA;MG;Minas Gerais;-21.27219061;-43.17780565;17804;0;441.1858360000;SE;51152
3155900;5117;Rio Preto;RIO PRETO;MG;Minas Gerais;-22.08692225;-43.82946567;5487;0;463.2234410000;SE;51179
3156007;5119;Rio Vermelho;RIO VERMELHO;MG;Minas Gerais;-18.30111057;-43.0224391;13755;0;721.1247890000;SE;51195
3156106;5121;Ritápolis;RITAPOLIS;MG;Minas Gerais;-21.02325327;-44.32347752;4955;0;1011.6889300000;SE;51217
3156205;5123;Rochedo de Minas;ROCHEDO DE MINAS;MG;Minas Gerais;-21.63145963;-43.02206851;2229;0;337.0116330000;SE;51233
3156304;5125;Rodeiro;RODEIRO;MG;Minas Gerais;-21.20070508;-42.86867626;7429;0;336.3207990000;SE;51250
3156403;5127;Romaria;ROMARIA;MG;Minas Gerais;-18.88348003;-47.5817549;3671;0;944.4288780000;SE;51276
3156452;0698;Rosário da Limeira;ROSARIO DA LIMEIRA;MG;Minas Gerais;-20.9812982;-42.50605997;4464;0;745.4464190000;SE;40622
3156502;5129;Rubelita;RUBELITA;MG;Minas Gerais;-16.40296642;-42.26476233;7428;0;439.3440730000;SE;51292
3156601;5131;Rubim;RUBIM;MG;Minas Gerais;-16.37297352;-40.53694147;10278;0;235.5536520000;SE;51314
3156700;5133;Sabará;SABARA;MG;Minas Gerais;-19.89249451;-43.82555709;132636;0;694.3620810000;SE;51330
3156809;5135;Sabinópolis;SABINOPOLIS;MG;Minas Gerais;-18.67181465;-43.08820364;16042;0;734.5411150000;SE;51357
3156908;5137;Sacramento;SACRAMENTO;MG;Minas Gerais;-19.86357634;-47.43655532;25225;0;863.7316880000;SE;51373
3157005;5139;Salinas;SALINAS;MG;Minas Gerais;-16.16985573;-42.29350647;40942;0;476.3439030000;SE;51390
3157104;5141;Salto da Divisa;SALTO DA DIVISA;MG;Minas Gerais;-15.9975707;-39.95075602;7084;0;128.0172100000;SE;51411
3157203;5143;Santa Bárbara;SANTA BARBARA;MG;Minas Gerais;-19.96559119;-43.40522099;29595;0;757.8341740000;SE;51438
3157252;2667;Santa Bárbara do Leste;SANTA BARBARA DO LESTE;MG;Minas Gerais;-19.97579267;-42.14084058;8027;0;785.0036520000;SE;40649
3157278;0700;Santa Bárbara do Monte Verde;SANTA BARBARA DO MONTE VERDE;MG;Minas Gerais;-21.95726702;-43.70177417;2972;0;732.4396140000;SE;41440
3157302;5145;Santa Bárbara do Tugúrio;SANTA BARBARA DO TUGURIO;MG;Minas Gerais;-21.24620839;-43.55894878;4646;0;631.9359080000;SE;51454
3157336;0702;Santa Cruz de Minas;SANTA CRUZ DE MINAS;MG;Minas Gerais;-21.11947103;-44.22325785;8298;0;908.7129540000;SE;41467
3157377;0704;Santa Cruz de Salinas;SANTA CRUZ DE SALINAS;MG;Minas Gerais;-16.09435564;-41.75035453;4434;0;766.6049670000;SE;41483
3157401;5147;Santa Cruz do Escalvado;SANTA CRUZ DO ESCALVADO;MG;Minas Gerais;-20.23827726;-42.81845285;5050;0;435.7251700000;SE;51470
3157500;5149;Santa Efigênia de Minas;SANTA EFIGENIA DE MINAS;MG;Minas Gerais;-18.81983782;-42.43931267;4661;0;696.5741100000;SE;51497
3157609;5151;Santa Fé de Minas;SANTA FE DE MINAS;MG;Minas Gerais;-16.68737345;-45.41363312;4034;0;499.6109150000;SE;51519
3157658;0706;Santa Helena de Minas;SANTA HELENA DE MINAS;MG;Minas Gerais;-16.93630753;-40.68628864;6309;0;295.5609990000;SE;41505
3157708;5153;Santa Juliana;SANTA JULIANA;MG;Minas Gerais;-19.31129893;-47.52714433;12455;0;938.7325700000;SE;51535
3157807;5155;Santa Luzia;SANTA LUZIA;MG;Minas Gerais;-19.76761685;-43.85000726;213345;0;746.1288210000;SE;51551
3157906;5157;Santa Margarida;SANTA MARGARIDA;MG;Minas Gerais;-20.37792543;-42.25253578;15772;0;805.8122000000;SE;51578
3158003;5159;Santa Maria de Itabira;SANTA MARIA DE ITABIRA;MG;Minas Gerais;-19.45901077;-43.11014984;10918;0;527.0829470000;SE;51594
3158102;5161;Santa Maria do Salto;SANTA MARIA DO SALTO;MG;Minas Gerais;-16.24757268;-40.14693301;5406;0;217.8139890000;SE;51616
3158201;5163;Santa Maria do Suaçuí;SANTA MARIA DO SUACUI;MG;Minas Gerais;-18.1922522;-42.41780245;14839;0;485.6893510000;SE;51632
3158300;5165;Santana da Vargem;SANTANA DA VARGEM;MG;Minas Gerais;-21.24896218;-45.50712105;7379;0;823.7166690000;SE;51659
3158409;5167;Santana de Cataguases;SANTANA DE CATAGUASES;MG;Minas Gerais;-21.28402808;-42.55460495;3793;0;268.8585500000;SE;51675
3158508;5169;Santana de Pirapama;SANTANA DE PIRAPAMA;MG;Minas Gerais;-19.006886;-44.03810251;8106;0;595.4599880000;SE;51691
3158607;5171;Santana do Deserto;SANTANA DO DESERTO;MG;Minas Gerais;-21.94969204;-43.17231783;3997;0;415.6201900000;SE;51713
3158706;5173;Santana do Garambéu;SANTANA DO GARAMBEU;MG;Minas Gerais;-21.60183186;-44.11087343;2361;0;1044.5217300000;SE;51730
3158805;5175;Santana do Jacaré;SANTANA DO JACARE;MG;Minas Gerais;-20.90167749;-45.12804857;4793;0;815.8049730000;SE;51756
3158904;5177;Santana do Manhuaçu;SANTANA DO MANHUACU;MG;Minas Gerais;-20.10854617;-41.92349746;8834;0;504.3794170000;SE;51772
3158953;2673;Santana do Paraíso;SANTANA DO PARAISO;MG;Minas Gerais;-19.36909852;-42.55258295;30255;0;268.3161190000;SE;40681
